DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
155.5329374,10,2213,168900,42.28688667,-83.72141306,66.63999939,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-44,98.04878235,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,169000,42.28690694,-83.72076528,66.63999939,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-44,98.04878235,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,170000,42.28690694,-83.72076528,66,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-44,98.04878235,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,170200,42.28690694,-83.72076528,66,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-38.5,98.04878235,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,171000,42.28690694,-83.72076528,65.84999847,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-38.5,98.04878235,376.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,171300,42.28690694,-83.72076528,65.84999847,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-50,98.04878235,376.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,172100,42.28698083,-83.72013167,64.55999756,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-50,98.04878235,376.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,172300,42.28698083,-83.72013167,64.55999756,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-52.5,98.04878235,376.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,173200,42.28698083,-83.72013167,61.40999985,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-52.5,98.04878235,376.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,173400,42.28698083,-83.72013167,61.40999985,NaN,NaN,NaN,-2,NaN,NaN,1050,750,23,98.04878235,376.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,174300,42.28698083,-83.72013167,57.89999771,NaN,NaN,NaN,-2,NaN,NaN,1050,750,23,98.04878235,376.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,174500,42.28698083,-83.72013167,57.89999771,NaN,NaN,NaN,-2,NaN,NaN,1050,750,16.5,98.04878235,376.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,175100,42.28705917,-83.71954583,57.89999771,NaN,NaN,NaN,-2,NaN,NaN,1050,750,16.5,98.04878235,376.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,175300,42.28705917,-83.71954583,56.32999802,NaN,NaN,NaN,-2,NaN,NaN,1050,750,16.5,98.04878235,376.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,175500,42.28705917,-83.71954583,56.32999802,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-16.5,98.04878235,376.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,176100,42.28705917,-83.71954583,56.32999802,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-16.5,98.04878235,385.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,176300,42.28705917,-83.71954583,56.93999863,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-16.5,98.04878235,385.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,176600,42.28705917,-83.71954583,56.93999863,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-66.5,98.04878235,385.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,177400,42.28705917,-83.71954583,60.12999725,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-66.5,98.04878235,385.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,177600,42.28705917,-83.71954583,60.12999725,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-117,98.04878235,385.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,178000,42.28712583,-83.71897361,60.12999725,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-117,98.04878235,385.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,178400,42.28712583,-83.71897361,62.79999924,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-117,98.04878235,385.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,178600,42.28712583,-83.71897361,62.79999924,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-127,98.04878235,385.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,179400,42.28712583,-83.71897361,65.58999634,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-127,98.04878235,385.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,180500,42.28712583,-83.71897361,67.58999634,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-127,98.04878235,385.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,180700,42.28712583,-83.71897361,67.58999634,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-107,98.04878235,385.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,181100,42.28717444,-83.71832667,67.58999634,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-107,98.04878235,364.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,181500,42.28717444,-83.71832667,68.72999573,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-107,98.04878235,364.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,181800,42.28717444,-83.71832667,68.72999573,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-74,98.04878235,364.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,182600,42.28717444,-83.71832667,69.19999695,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-74,98.04878235,364.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,182800,42.28717444,-83.71832667,69.19999695,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-64,98.04878235,364.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,183600,42.28717444,-83.71832667,69.01999664,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-64,98.04878235,364.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,183800,42.28717444,-83.71832667,69.01999664,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-45.5,98.04878235,364.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,184000,42.28722111,-83.71765861,69.01999664,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-45.5,98.04878235,364.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,184600,42.28722111,-83.71765861,67.98999786,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-45.5,98.04878235,364.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,184900,42.28722111,-83.71765861,67.98999786,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-19,98.04878235,364.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,185700,42.28722111,-83.71765861,66.68999481,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-19,98.04878235,364.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,186200,42.28722111,-83.71765861,66.68999481,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-19,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,186700,42.28722111,-83.71765861,65.95999908,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-19,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,187000,42.28722111,-83.71765861,65.95999908,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-32.5,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,187100,42.28724861,-83.71701139,65.95999908,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-32.5,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,187800,42.28724861,-83.71701139,65.43000031,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-32.5,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,188000,42.28724861,-83.71701139,65.43000031,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-36.5,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,188800,42.28724861,-83.71701139,65.04000092,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-36.5,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,189000,42.28724861,-83.71701139,65.04000092,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-57.5,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,189800,42.28724861,-83.71701139,65.81999969,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-57.5,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,190000,42.28727194,-83.71637111,65.81999969,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-57.5,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,190100,42.28727194,-83.71637111,65.81999969,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-70,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,190900,42.28727194,-83.71637111,66.90999603,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-70,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,191100,42.28727194,-83.71637111,66.90999603,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-67.5,98.04878235,377.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,191200,42.28727194,-83.71637111,66.90999603,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-67.5,98.04878235,370.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,191900,42.28727194,-83.71637111,68.86999512,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-67.5,98.04878235,370.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,192100,42.28727194,-83.71637111,68.86999512,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-63.5,98.04878235,370.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,192900,42.28727194,-83.71637111,67.20999908,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-63.5,98.04878235,370.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,193000,42.28729028,-83.71569917,67.20999908,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-63.5,98.04878235,370.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,193200,42.28729028,-83.71569917,67.20999908,NaN,NaN,NaN,-2,NaN,NaN,1050,750,25.5,98.04878235,370.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,194000,42.28729028,-83.71569917,58.2899971,NaN,NaN,NaN,-2,NaN,NaN,1050,750,25.5,98.04878235,370.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,194200,42.28729028,-83.71569917,58.2899971,NaN,NaN,NaN,-2,NaN,NaN,1050,750,21.5,98.04878235,370.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,195000,42.28729028,-83.71569917,46.45000076,NaN,NaN,NaN,-2,NaN,NaN,1050,750,21.5,98.04878235,370.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,195300,42.28729028,-83.71569917,46.45000076,NaN,NaN,NaN,-2,NaN,NaN,1050,750,25.5,98.04878235,370.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,196100,42.28733139,-83.71515667,34.70999908,NaN,NaN,NaN,-2,NaN,NaN,1050,750,25.5,98.04878235,370.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,196200,42.28733139,-83.71515667,34.70999908,NaN,NaN,NaN,-2,NaN,NaN,1050,750,25.5,98.04878235,386.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,196300,42.28733139,-83.71515667,34.70999908,NaN,NaN,NaN,-2,NaN,NaN,1050,750,26,98.04878235,386.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,197100,42.28733139,-83.71515667,24.43000031,NaN,NaN,NaN,-2,NaN,NaN,1050,750,26,98.04878235,386.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,197400,42.28733139,-83.71515667,24.43000031,NaN,NaN,NaN,-2,NaN,NaN,1050,750,25.5,98.04878235,386.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,198200,42.28733139,-83.71515667,14.64999962,NaN,NaN,NaN,-2,NaN,NaN,1050,750,25.5,98.04878235,386.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,198400,42.28733139,-83.71515667,14.64999962,NaN,NaN,NaN,-2,NaN,NaN,1050,750,12,98.04878235,386.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,199000,42.28735361,-83.71490833,14.64999962,NaN,NaN,NaN,-2,NaN,NaN,1050,750,12,98.04878235,386.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,199200,42.28735361,-83.71490833,8.069999695,NaN,NaN,NaN,-2,NaN,NaN,1050,750,12,98.04878235,386.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,200200,42.28735361,-83.71490833,5.859999657,NaN,NaN,NaN,-2,NaN,NaN,1050,750,12,98.04878235,386.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,200500,42.28735361,-83.71490833,5.859999657,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-4,98.04878235,386.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,201300,42.28735361,-83.71490833,4.799999714,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-4,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,201500,42.28735361,-83.71490833,4.799999714,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-5.5,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,202100,42.2873525,-83.71481833,4.799999714,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-5.5,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,202300,42.2873525,-83.71481833,8.179999352,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-5.5,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,202600,42.2873525,-83.71481833,8.179999352,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-17,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,203400,42.2873525,-83.71481833,15.21000004,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-17,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,203600,42.2873525,-83.71481833,15.21000004,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-40.5,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,204400,42.2873525,-83.71481833,22.52999878,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-40.5,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,204600,42.2873525,-83.71481833,22.52999878,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-61,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,205000,42.2873425,-83.71462611,22.52999878,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-61,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,205500,42.2873425,-83.71462611,30.56999969,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-61,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,205700,42.2873425,-83.71462611,30.56999969,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-91,98.04878235,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,206300,42.2873425,-83.71462611,30.56999969,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-91,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,206600,42.2873425,-83.71462611,38.02999878,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-91,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,206800,42.2873425,-83.71462611,38.02999878,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-120.5,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,207600,42.2873425,-83.71462611,45.39999771,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-120.5,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,207900,42.2873425,-83.71462611,45.39999771,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-125,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,208000,42.28731083,-83.71422556,45.39999771,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-125,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,208700,42.28731083,-83.71422556,52.5399971,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-125,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,208900,42.28731083,-83.71422556,52.5399971,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-142.5,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,209700,42.28731083,-83.71422556,58.27000046,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-142.5,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,210000,42.28731083,-83.71422556,58.27000046,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-139.5,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,210800,42.28731083,-83.71422556,60.72999954,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-139.5,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,211000,42.28731083,-83.71422556,60.72999954,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-46,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,211100,42.28731778,-83.71368972,60.72999954,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-46,98.04878235,368,NaN,NaN,NaN,NaN
155.5329374,10,2213,211300,42.28731778,-83.71368972,60.72999954,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-46,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,211800,42.28731778,-83.71368972,60.69999695,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-46,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,212000,42.28731778,-83.71368972,60.69999695,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-7.5,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,212800,42.28731778,-83.71368972,58.86999893,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-7.5,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,213100,42.28731778,-83.71368972,58.86999893,NaN,NaN,NaN,-2,NaN,NaN,1050,750,0,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,213900,42.28731778,-83.71368972,57.75999832,NaN,NaN,NaN,-2,NaN,NaN,1050,750,0,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,214100,42.28731778,-83.71368972,57.75999832,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-20.5,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,214900,42.28731778,-83.71368972,53.37999725,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-20.5,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,215100,42.28731944,-83.71295694,53.37999725,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-20.5,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,215200,42.28731944,-83.71295694,53.37999725,NaN,NaN,NaN,-2,NaN,NaN,1050,750,17,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,216000,42.28731944,-83.71295694,50.21999741,NaN,NaN,NaN,-2,NaN,NaN,1050,750,17,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,216200,42.28731944,-83.71295694,50.21999741,NaN,NaN,NaN,-2,NaN,NaN,1050,750,26.5,98.04878235,375.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,216400,42.28731944,-83.71295694,50.21999741,NaN,NaN,NaN,-2,NaN,NaN,1050,750,26.5,98.04878235,387,NaN,NaN,NaN,NaN
155.5329374,10,2213,217000,42.28728472,-83.71261667,47.25999832,NaN,NaN,NaN,-2,NaN,NaN,1050,750,26.5,98.04878235,387,NaN,NaN,NaN,NaN
155.5329374,10,2213,217200,42.28728472,-83.71261667,47.25999832,NaN,NaN,NaN,-2,NaN,NaN,1050,750,27,98.04878235,387,NaN,NaN,NaN,NaN
155.5329374,10,2213,218000,42.28728472,-83.71261667,40.96999741,NaN,NaN,NaN,-2,NaN,NaN,1050,750,27,98.04878235,387,NaN,NaN,NaN,NaN
155.5329374,10,2213,219100,42.28728472,-83.71261667,32.25999832,NaN,NaN,NaN,-2,NaN,NaN,1050,750,27,98.04878235,387,NaN,NaN,NaN,NaN
155.5329374,10,2213,220100,42.28728472,-83.71261667,22.75,NaN,NaN,NaN,-2,NaN,NaN,1050,750,27,98.04878235,387,NaN,NaN,NaN,NaN
155.5329374,10,2213,220300,42.28728472,-83.71261667,22.75,NaN,NaN,NaN,-2,NaN,NaN,1050,750,26.5,98.04878235,387,NaN,NaN,NaN,NaN
155.5329374,10,2213,221100,42.28713417,-83.71205917,22.75,NaN,NaN,NaN,-2,NaN,NaN,1050,750,26.5,98.04878235,387,NaN,NaN,NaN,NaN
155.5329374,10,2213,221200,42.28713417,-83.71205917,13.21000004,NaN,NaN,NaN,-2,NaN,NaN,1050,750,26.5,98.04878235,387,NaN,NaN,NaN,NaN
155.5329374,10,2213,221400,42.28713417,-83.71205917,13.21000004,NaN,NaN,NaN,-2,NaN,NaN,1050,750,28,98.04878235,389,NaN,NaN,NaN,NaN
155.5329374,10,2213,222200,42.28713417,-83.71205917,6.210000038,NaN,NaN,NaN,-2,NaN,NaN,1050,750,28,98.04878235,389,NaN,NaN,NaN,NaN
155.5329374,10,2213,223500,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,750,28,96.82926941,389,NaN,NaN,NaN,NaN
155.5329374,10,2213,223600,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,750,-6.5,96.82926941,383.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,224100,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6.5,96.82926941,383.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,227800,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6,96.82926941,383.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,230900,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5,96.82926941,383.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,232000,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5.5,96.82926941,383.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,233000,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6.5,96.82926941,383.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,233600,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6.5,96.82926941,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,235100,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5.5,96.82926941,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,236100,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6.5,96.82926941,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,237200,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-7,96.82926941,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,239200,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6,96.82926941,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,242400,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5,96.82926941,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,243400,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6,96.82926941,384,NaN,NaN,NaN,NaN
155.5329374,10,2213,243700,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6,96.82926941,384.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,250700,42.28713417,-83.71205917,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5.5,96.82926941,384.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,251100,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5.5,96.82926941,384.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,253800,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6,96.82926941,384.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,254900,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6.5,96.82926941,384.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,255000,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6.5,96.82926941,384.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,258800,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6.5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,259000,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,260100,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5.5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,261100,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,263200,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5.5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,265300,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,270500,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5.5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,271500,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6.5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,272600,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-4.5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,273600,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,275800,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6.5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,276900,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,278900,42.28730806,-83.712235,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5.5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,281000,42.28734278,-83.71227278,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-6.5,96.82926941,385,NaN,NaN,NaN,NaN
155.5329374,10,2213,283100,42.28734278,-83.71227278,0,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-5.5,96.82926941,385,NaN,NaN,NaN,NaN
